t [s],Step_Time(s),I [A],V [V]
1286.409476,1286.409231,-1.099415302,3.538593054
1291.413786,1291.413541,-1.099595666,3.538900852
1296.417969,1296.417724,-1.099415302,3.538900852
1301.427217,1301.426972,-1.099415302,3.539208651
1306.432544,1306.4323,-1.099595666,3.539208651
1311.437717,1311.437472,-1.099595666,3.539516449
1316.445008,1316.444763,-1.099595666,3.539516449
1321.450215,1321.44997,-1.099415302,3.539824247
1326.453513,1326.453268,-1.099415302,3.539824247
1331.453775,1331.45353,-1.099595666,3.540131807
1336.45996,1336.459715,-1.099415302,3.540439606
1341.467216,1341.466971,-1.099595666,3.540131807
1346.472408,1346.472163,-1.099595666,3.540439606
1351.481679,1351.481434,-1.099595666,3.540439606
1356.487929,1356.487684,-1.099595666,3.540747404
1361.496192,1361.495948,-1.099595666,3.540747404
1366.498464,1366.498219,-1.099595666,3.541055202
1371.505719,1371.505474,-1.099595666,3.541363001
1376.514963,1376.514718,-1.099415302,3.541363001
1381.524279,1381.524034,-1.099595666,3.541363001
1386.533316,1386.533071,-1.099415302,3.541363001
1391.536667,1391.536422,-1.099595666,3.541670799
1396.542009,1396.541764,-1.099595666,3.541978598
1401.543214,1401.542969,-1.099595666,3.541978598
1406.550529,1406.550284,-1.099595666,3.542286396
1411.555825,1411.55558,-1.099415302,3.542286396
1416.556959,1416.556714,-1.099595666,3.542901754
1421.562225,1421.561979,-1.099595666,3.542593956
1426.570522,1426.570277,-1.099415302,3.542901754
1431.578815,1431.57857,-1.099415302,3.542901754
1436.584967,1436.584722,-1.099595666,3.543209553
1441.591209,1441.590964,-1.099595666,3.543209553
1446.599578,1446.599334,-1.099595666,3.543209553
1451.604715,1451.60447,-1.099595666,3.543517351
1456.610997,1456.610752,-1.099595666,3.54382515
1461.612326,1461.612082,-1.099595666,3.54382515
1466.618437,1466.618193,-1.099595666,3.544132948
1471.618834,1471.618589,-1.099776149,3.544440746
1476.627012,1476.626768,-1.099415302,3.544132948
1481.636503,1481.636259,-1.099595666,3.544748545
1486.642532,1486.642288,-1.099415302,3.544440746
1491.643709,1491.643464,-1.099776149,3.544748545
1496.643956,1496.643711,-1.099595666,3.544748545
1501.653475,1501.65323,-1.099595666,3.545056343
1506.661593,1506.661348,-1.099415302,3.545056343
1511.669669,1511.669424,-1.099595666,3.544748545
1516.67496,1516.674715,-1.099595666,3.545056343
1521.67917,1521.678925,-1.099415302,3.545363903
1526.685465,1526.68522,-1.099415302,3.545363903
1531.691777,1531.691531,-1.099595666,3.5459795
1536.697017,1536.696772,-1.099415302,3.546287298
1541.705217,1541.704972,-1.099595666,3.546287298
1546.713434,1546.713189,-1.099595666,3.546287298
1551.719717,1551.719472,-1.099595666,3.546595097
1556.723963,1556.723718,-1.099776149,3.546902895
1561.728217,1561.727973,-1.099776149,3.547210693
1566.736481,1566.736236,-1.099595666,3.546902895
1571.738712,1571.738467,-1.099595666,3.547210693
1576.747206,1576.746961,-1.099415302,3.547210693
1581.754248,1581.754003,-1.099595666,3.547518492
1586.762465,1586.76222,-1.099595666,3.547518492
1591.769714,1591.769468,-1.099415302,3.54813385
1596.774926,1596.774681,-1.099595666,3.54782629
1601.780219,1601.779974,-1.099415302,3.54813385
1606.784431,1606.784186,-1.099595666,3.54813385
1611.790712,1611.790467,-1.099415302,3.548441648
1616.798096,1616.797851,-1.099595666,3.548749447
1621.805474,1621.805229,-1.099595666,3.548749447
1626.812554,1626.812309,-1.099415302,3.548749447
1631.819712,1631.819467,-1.099595666,3.549365044
1636.826107,1636.825862,-1.099415302,3.549057245
1641.835418,1641.835174,-1.099415302,3.549365044
1646.839506,1646.839261,-1.099595666,3.549365044
1651.844759,1651.844514,-1.099595666,3.549672842
1656.850014,1656.849769,-1.099415302,3.54998064
1661.855244,1661.854999,-1.099595666,3.549672842
1666.86346,1666.863215,-1.099595666,3.54998064
1671.868723,1671.868478,-1.099415302,3.550288439
1676.873738,1676.873494,-1.099415302,3.550288439
1681.879188,1681.878943,-1.099595666,3.550903797
1686.88742,1686.887175,-1.099415302,3.550903797
1691.895858,1691.895613,-1.099415302,3.550903797
1696.903021,1696.902777,-1.099595666,3.551211596
1701.904303,1701.904059,-1.099595666,3.551519394
1706.909462,1706.909217,-1.099595666,3.551827192
1711.914762,1711.914518,-1.099595666,3.551519394
1716.91796,1716.917714,-1.099415302,3.551827192
1721.926177,1721.925932,-1.099415302,3.551827192
1726.931488,1726.931243,-1.099595666,3.552442789
1731.937711,1731.937466,-1.099595666,3.552442789
1736.941954,1736.941709,-1.099595666,3.552750587
1741.947305,1741.947061,-1.099595666,3.552750587
1746.952488,1746.952244,-1.099595666,3.552750587
1751.956715,1751.95647,-1.099595666,3.553058386
1756.957983,1756.957738,-1.099595666,3.553365946
1761.964378,1761.964133,-1.099595666,3.553673744
1766.968491,1766.968246,-1.099595666,3.553673744
1771.976514,1771.976269,-1.099234819,3.553673744
1776.978981,1776.978736,-1.099595666,3.553981543
1781.987203,1781.986958,-1.099776149,3.554289341
1786.991488,1786.991243,-1.099595666,3.554597139
1791.997515,1791.997271,-1.099595666,3.554597139
1797.006966,1797.006721,-1.099595666,3.554597139
1802.012215,1802.01197,-1.099415302,3.554904938
1807.020454,1807.020209,-1.099595666,3.554904938
1812.027788,1812.027543,-1.099415302,3.555212736
1817.034964,1817.034719,-1.099595666,3.555520535
1822.042205,1822.04196,-1.099415302,3.555828094
1827.048484,1827.048239,-1.099415302,3.555520535
1832.048766,1832.048521,-1.099595666,3.555828094
1837.052921,1837.052676,-1.099415302,3.555828094
1842.059204,1842.058959,-1.099415302,3.556443691
1847.066477,1847.066232,-1.099776149,3.55675149
1852.076826,1852.076581,-1.099776149,3.55675149
1857.086014,1857.085769,-1.099595666,3.557059288
1862.094228,1862.093983,-1.099595666,3.55675149
1867.101451,1867.101207,-1.099595666,3.557367086
1872.103993,1872.103749,-1.099595666,3.557674885
1877.106949,1877.106703,-1.099415302,3.557674885
1882.115161,1882.114916,-1.099415302,3.557674885
1887.11844,1887.118195,-1.099595666,3.558290482
1892.124736,1892.124492,-1.099595666,3.558290482
1897.131918,1897.131673,-1.099595666,3.55890584
1902.135217,1902.134971,-1.099415302,3.558598042
1907.140489,1907.140245,-1.099595666,3.55890584
1912.146791,1912.146546,-1.099415302,3.55890584
1917.154012,1917.153767,-1.099595666,3.559213638
1922.156233,1922.155988,-1.099595666,3.559521437
1927.161234,1927.160989,-1.099595666,3.559521437
1932.166806,1932.166562,-1.099595666,3.559829235
1937.17095,1937.170705,-1.099415302,3.559829235
1942.176165,1942.17592,-1.099415302,3.560137033
1947.177539,1947.177294,-1.099415302,3.560444832
1952.182705,1952.18246,-1.099595666,3.56075263
1957.187908,1957.187663,-1.099415302,3.56075263
1962.193218,1962.192974,-1.099595666,3.561060429
1967.19748,1967.197235,-1.099595666,3.561367989
1972.205749,1972.205504,-1.099595666,3.561367989
1977.213013,1977.212768,-1.099595666,3.561983585
1982.215228,1982.214983,-1.099776149,3.561983585
1987.222712,1987.222468,-1.099595666,3.561983585
1992.231712,1992.231468,-1.099595666,3.562291384
1997.235953,1997.235708,-1.099595666,3.562599182
2002.239299,2002.239055,-1.099595666,3.562906981
2007.246457,2007.246212,-1.099415302,3.563214779
2012.253786,2012.253541,-1.099415302,3.563214779
2017.261986,2017.261742,-1.099595666,3.563830137
2022.270323,2022.270078,-1.099595666,3.563522577
2027.27549,2027.275245,-1.099595666,3.563830137
2032.283732,2032.283487,-1.099595666,3.564445734
2037.293058,2037.292813,-1.099595666,3.564445734
2042.296205,2042.29596,-1.099595666,3.564445734
2047.300575,2047.30033,-1.099595666,3.564753532
2052.304729,2052.304484,-1.099595666,3.565061331
2057.313088,2057.312843,-1.099595666,3.565061331
2062.316184,2062.315939,-1.099595666,3.565676928
2067.316411,2067.316167,-1.099415302,3.565676928
2072.321761,2072.321516,-1.099595666,3.566292524
2077.325959,2077.325714,-1.099595666,3.565984726
2082.332207,2082.331962,-1.099595666,3.566292524
2087.333438,2087.333194,-1.099595666,3.566600084
2092.339701,2092.339457,-1.099595666,3.566907883
2097.34391,2097.343665,-1.099595666,3.566907883
2102.351321,2102.351077,-1.099595666,3.567523479
2107.35547,2107.355225,-1.099415302,3.567523479
2112.360703,2112.360458,-1.099415302,3.567831278
2117.364946,2117.364702,-1.099595666,3.568139076
2122.372255,2122.37201,-1.099415302,3.568139076
2127.375447,2127.375202,-1.099595666,3.568446875
2132.382728,2132.382483,-1.099415302,3.568754673
2137.390071,2137.389826,-1.099595666,3.568754673
2142.394212,2142.393967,-1.099595666,3.569370031
2147.398564,2147.398319,-1.099595666,3.56967783
2152.404772,2152.404527,-1.099595666,3.569985628
2157.413105,2157.412861,-1.099595666,3.570293427
2162.420157,2162.419912,-1.099595666,3.570293427
2167.420443,2167.420199,-1.099595666,3.570601225
2172.429664,2172.429419,-1.099595666,3.570909023
2177.429951,2177.429707,-1.099415302,3.570909023
2182.43116,2182.430915,-1.099595666,3.571216822
2187.437399,2187.437155,-1.099776149,3.57183218
2192.446756,2192.446511,-1.099415302,3.57183218
2197.453052,2197.452807,-1.099595666,3.572139978
2202.459224,2202.458979,-1.099595666,3.572447777
2207.461443,2207.461198,-1.099595666,3.572755575
2212.468657,2212.468412,-1.099595666,3.572755575
2217.475938,2217.475693,-1.099595666,3.573063374
2222.479194,2222.478949,-1.099415302,3.573371172
2227.484406,2227.484161,-1.099595666,3.57367897
2232.49274,2232.492496,-1.099595666,3.573986769
2237.497976,2237.497731,-1.099415302,3.573986769
2242.505194,2242.504949,-1.099776149,3.574602127
2247.511399,2247.511154,-1.099415302,3.574602127
2252.514809,2252.514565,-1.099776149,3.575217724
2257.519916,2257.51967,-1.099595666,3.575217724
2262.523192,2262.522947,-1.099415302,3.575525522
2267.527441,2267.527196,-1.099595666,3.575833321
2272.531694,2272.531449,-1.099595666,3.576141119
2277.538951,2277.538706,-1.099595666,3.576141119
2282.546192,2282.545947,-1.099595666,3.576756716
2287.553439,2287.553194,-1.099595666,3.576756716
2292.561835,2292.56159,-1.099595666,3.577064276
2297.568902,2297.568657,-1.099415302,3.577064276
2302.576267,2302.576022,-1.099595666,3.577679873
2307.585463,2307.585218,-1.099595666,3.577987671
2312.590693,2312.590448,-1.099595666,3.578295469
2317.592942,2317.592697,-1.099595666,3.578295469
2322.602218,2322.601973,-1.099595666,3.578911066
2327.6065,2327.606255,-1.099595666,3.578911066
2332.610868,2332.610623,-1.099595666,3.579218864
2337.615026,2337.614781,-1.099595666,3.579218864
2342.621205,2342.62096,-1.099776149,3.579834223
2347.627453,2347.627209,-1.099776149,3.580142021
2352.635763,2352.635519,-1.099595666,3.58044982
2357.64497,2357.644726,-1.099595666,3.58044982
2362.651244,2362.650999,-1.099595666,3.581065416
2367.65741,2367.657166,-1.099415302,3.581373215
2372.661762,2372.661518,-1.099776149,3.581681013
2377.667946,2377.667701,-1.099595666,3.581681013
2382.674194,2382.673949,-1.099595666,3.581988811
2387.682545,2387.6823,-1.099595666,3.58229661
2392.687753,2392.687509,-1.099595666,3.58260417
2397.692941,2397.692696,-1.099595666,3.582911968
2402.698196,2402.697951,-1.099595666,3.583219767
2407.698533,2407.698288,-1.099595666,3.583527565
2412.6997,2412.699455,-1.099415302,3.583527565
2417.703943,2417.703698,-1.099595666,3.583835363
2422.71025,2422.710005,-1.099415302,3.584143162
2427.714378,2427.714133,-1.099595666,3.58445096
2432.719688,2432.719443,-1.099595666,3.58445096
2437.720947,2437.720702,-1.099595666,3.58445096
2442.730202,2442.729957,-1.099776149,3.585681915
2447.735623,2447.735379,-1.099595666,3.585681915
2452.743687,2452.743442,-1.099415302,3.585681915
2457.748956,2457.748711,-1.099415302,3.586297512
2462.754313,2462.754069,-1.099595666,3.586297512
2467.761445,2467.7612,-1.099776149,3.586913109
2472.767729,2472.767484,-1.099776149,3.586913109
2477.767952,2477.767707,-1.099595666,3.587220907
2482.771324,2482.771079,-1.099595666,3.587836266
2487.778638,2487.778393,-1.099595666,3.587836266
2492.785801,2492.785556,-1.099595666,3.588451862
2497.790062,2497.789817,-1.099595666,3.588759661
2502.79418,2502.793935,-1.099595666,3.588759661
2507.802407,2507.802162,-1.099776149,3.589067459
2512.808645,2512.8084,-1.099415302,3.589375257
2517.817941,2517.817696,-1.099776149,3.589990854
2522.827315,2522.82707,-1.099595666,3.590298414
2527.831398,2527.831153,-1.099595666,3.590298414
2532.833688,2532.833443,-1.099415302,3.590298414
2537.841974,2537.841729,-1.099595666,3.590914011
2542.847965,2542.84772,-1.099776149,3.591529608
2547.850369,2547.850124,-1.099776149,3.591529608
2552.856704,2552.85646,-1.099595666,3.591837406
2557.864907,2557.864663,-1.099595666,3.592145205
2562.87231,2562.872065,-1.099595666,3.592453003
2567.877405,2567.87716,-1.099595666,3.592760801
2572.886699,2572.886454,-1.099595666,3.59337616
2577.896012,2577.895767,-1.099415302,3.59337616
2582.902192,2582.901947,-1.099595666,3.593683958
2587.907436,2587.907192,-1.099595666,3.593991756
2592.912643,2592.912398,-1.099595666,3.594299555
2597.917961,2597.917716,-1.099415302,3.594299555
2602.918147,2602.917902,-1.099595666,3.594915152
2607.922445,2607.9222,-1.099415302,3.594915152
2612.927701,2612.927456,-1.099415302,3.59522295
2617.929037,2617.928792,-1.099415302,3.595530748
2622.931313,2622.931069,-1.099776149,3.596146107
2627.940435,2627.94019,-1.099415302,3.596453905
2632.946892,2632.946647,-1.099234819,3.596453905
2637.951895,2637.95165,-1.099595666,3.597069502
2642.960161,2642.959916,-1.099415302,3.5973773
2647.965473,2647.965228,-1.099776149,3.597685099
2652.969727,2652.969482,-1.099415302,3.598300457
2657.971909,2657.971664,-1.099595666,3.598608255
2662.97717,2662.976926,-1.099415302,3.598916054
2667.981437,2667.981192,-1.099776149,3.599223852
2672.989714,2672.989469,-1.099415302,3.599531651
2673.229754,2673.229509,-1.099776149,3.600147247
2678.232281,5.002218522,-1.105550647,3.601070404
2683.240535,10.01047206,-1.103024364,3.601070404
2688.242815,15.01275217,-1.100858927,3.601378202
2693.245046,20.0149834,-1.098513007,3.601070404
2698.254318,25.02425515,-1.096527934,3.601070404
2703.260659,30.03059621,-1.094362497,3.601070404
2708.266783,35.03672014,-1.092558026,3.601378202
2713.274034,40.04397086,-1.090572953,3.601378202
2718.279266,45.04920246,-1.088587999,3.601378202
2723.281493,50.05143022,-1.08624208,3.601070404
2728.290835,55.06077165,-1.084076643,3.601070404
2733.296036,60.06597361,-1.081911206,3.601070404
2738.296297,65.06623384,-1.079926252,3.601070404
2743.301671,70.07160865,-1.077760816,3.601070404
2748.30987,75.07980752,-1.075595379,3.601070404
2753.317034,80.08697085,-1.073429942,3.601070404
2758.320282,85.09021914,-1.071084023,3.601378202
2763.328569,90.09850616,-1.069098949,3.600762844
2768.336744,95.1066804,-1.066572666,3.601070404
2773.345996,100.1159329,-1.064226747,3.601070404
2778.354283,105.1242195,-1.062241793,3.600762844
2783.361485,110.1314221,-1.060076356,3.601070404
2788.366915,115.1368516,-1.057549953,3.601070404
2793.374997,120.1449342,-1.055023551,3.600762844
2798.378286,125.1482229,-1.052497268,3.600762844
2803.385529,130.1554663,-1.050331831,3.601378202
2808.392792,135.162729,-1.047624946,3.601070404
2813.396036,140.165973,-1.045098662,3.601070404
2818.40144,145.1713771,-1.04257226,3.601070404
2823.408676,150.1786132,-1.039865494,3.600762844
2828.40888,155.1788168,-1.037519574,3.601070404
2833.417034,160.1869714,-1.034632325,3.601070404
2838.424383,165.1943207,-1.03192544,3.601378202
2843.429597,170.1995334,-1.028857827,3.601070404
2848.434823,175.20476,-1.026331425,3.601070404
2853.441076,180.2110129,-1.023444176,3.601070404
2858.444369,185.2143059,-1.020376444,3.601070404
2863.450588,190.2205249,-1.017669678,3.601070404
2868.459785,195.229722,-1.014601946,3.601070404
2873.469142,200.2390796,-1.011534214,3.601070404
2878.475389,205.2453267,-1.008466482,3.601070404
2883.477487,210.2474239,-1.005218267,3.601070404
2888.484872,215.254809,-1.002150655,3.601070404
2893.490125,220.2600626,-0.99890244,3.600762844
2898.497285,225.2672224,-0.995293379,3.601070404
2903.497584,230.2675208,-0.992045164,3.600762844
2908.503831,235.2737683,-0.988797009,3.601070404
2913.512052,240.2819887,-0.985187948,3.601070404
2918.518373,245.2883101,-0.981578827,3.601070404
2923.525561,250.2954977,-0.977969766,3.601070404
2928.529745,255.2996818,-0.973999798,3.600762844
2933.537027,260.3069641,-0.970390737,3.601070404
2938.54344,265.3133775,-0.966781616,3.601070404
2943.544529,270.3144666,-0.962811649,3.601378202
2948.549915,275.3198522,-0.958480775,3.601070404
2953.55603,280.3259676,-0.954330325,3.600762844
2958.55924,285.3291771,-0.950360358,3.601070404
2963.563529,290.3334659,-0.945849001,3.600762844
2968.569735,295.3396722,-0.941698551,3.601378202
2973.57217,300.3421071,-0.937006772,3.601070404
2978.577292,305.3472286,-0.933397651,3.601070404
2983.582556,310.3524933,-0.928164482,3.601070404
2988.582793,315.35273,-0.923472703,3.601070404
2993.585026,320.3549632,-0.918780923,3.601070404
2998.589285,325.3592216,-0.914269567,3.601378202
3003.593555,330.3634924,-0.909397304,3.601070404
3008.600803,335.3707396,-0.904164135,3.601070404
3013.608005,340.3779426,-0.898930967,3.601070404
3018.609321,345.3792588,-0.894058704,3.601378202
3023.615535,350.385472,-0.888645113,3.601378202
3028.620774,355.3907113,-0.883411944,3.600762844
3033.629061,360.3989983,-0.877817869,3.601070404
3038.633277,365.4032136,-0.872223794,3.601070404
3043.642545,370.4124815,-0.866449296,3.601070404
3048.648737,375.418674,-0.860855222,3.600762844
3053.657303,380.4272405,-0.855261147,3.601070404
3058.663273,385.4332105,-0.84894526,3.601070404
3063.667591,390.4375278,-0.843170702,3.601378202
3068.667877,395.4378142,-0.836674392,3.601070404
3073.677013,400.4469501,-0.830719411,3.600762844
3078.68428,405.4542177,-0.824223042,3.600762844
3083.689483,410.4594197,-0.818268061,3.600762844
3088.69673,415.4666665,-0.81177175,3.601070404
3093.703085,420.4730218,-0.805275381,3.601070404
3098.708289,425.4782257,-0.798418164,3.601070404
3103.71354,430.483477,-0.792102277,3.601378202
3108.719906,435.489843,-0.785245001,3.600762844
3113.727031,440.4969686,-0.778387785,3.601070404
3118.731303,445.5012401,-0.771530509,3.601070404
3123.734493,450.5044299,-0.76449281,3.600762844
3128.738741,455.5086776,-0.7579965,3.601070404
3133.743043,460.5129795,-0.750417411,3.601378202
3138.745297,465.5152342,-0.743379712,3.601070404
3143.747671,470.5176079,-0.735981107,3.601070404
3148.756793,475.5267302,-0.728762925,3.601070404
3153.765174,480.5351112,-0.721364319,3.600762844
3158.767339,485.5372762,-0.714146197,3.601070404
3163.776572,490.5465087,-0.707108498,3.601070404
3168.779808,495.5497454,-0.699529409,3.600762844
3173.787008,500.5569453,-0.692130804,3.600762844
3178.795272,505.5652089,-0.685093105,3.601070404
3183.800537,510.5704736,-0.677514076,3.601070404
3188.806936,515.5768728,-0.670115411,3.601070404
3193.81199,520.5819269,-0.662716806,3.601070404
3198.818335,525.5882722,-0.655137777,3.600762844
3203.826537,530.5964745,-0.648100078,3.601378202
3208.829768,535.5997047,-0.64052099,3.600762844
3213.831057,540.600994,-0.633302867,3.601070404
3218.838332,545.6082689,-0.625904262,3.600762844
3223.841473,550.6114102,-0.61868608,3.601070404
3228.845724,555.6156609,-0.611287475,3.601070404
3233.851973,560.6219104,-0.604249775,3.601070404
3238.857272,565.6272093,-0.59685117,3.601070404
3243.862614,570.632551,-0.589813471,3.601070404
3248.868825,575.638762,-0.582775772,3.601070404
3253.875988,580.6459249,-0.57555759,3.601070404
3258.883288,585.6532249,-0.568700373,3.601070404
3263.890659,590.6605961,-0.561482191,3.601070404
3268.891778,595.6617148,-0.554624975,3.601378202
3273.897021,600.6669583,-0.547767699,3.601378202
3278.903095,605.6730318,-0.540910423,3.601378202
3283.910575,610.6805124,-0.534053206,3.601070404
3288.913771,615.6837075,-0.527376413,3.601070404
3293.921077,620.6910141,-0.52069962,3.600762844
3298.92725,625.6971869,-0.514383733,3.601378202
3303.934786,630.704724,-0.507887363,3.601070404
3308.943843,635.7137798,-0.501391053,3.601070404
3313.946081,640.7160176,-0.495075166,3.601378202
3318.954297,645.7242338,-0.488759279,3.601070404
3323.957522,650.7274594,-0.482262939,3.601070404
3328.963768,655.7337049,-0.476488411,3.601070404
3333.972081,660.7420178,-0.470352978,3.601070404
3338.979373,665.7493101,-0.464217544,3.600762844
3343.983515,670.7534522,-0.458623469,3.601070404
3348.991728,675.761665,-0.452848941,3.601070404
3354.00011,680.7700467,-0.44689396,3.600762844
3359.004232,685.7741692,-0.441480368,3.601070404
3364.012574,690.7825109,-0.435886294,3.601070404
3369.016772,695.7867085,-0.430292219,3.601070404
3374.026107,700.7960438,-0.424878597,3.601070404
3379.02835,705.7982873,-0.419464976,3.601378202
3384.034493,710.8044301,-0.41441226,3.601378202
3389.040771,715.8107077,-0.408998668,3.600762844
3394.048019,720.8179564,-0.404126406,3.601070404
3399.056275,725.8262123,-0.39907369,3.601070404
3404.063547,730.8334846,-0.393840522,3.601070404
3409.067836,735.837773,-0.389148742,3.601070404
3414.075061,740.8449979,-0.384456933,3.601070404
3419.08138,745.8513167,-0.379765123,3.601070404
3424.090516,750.8604529,-0.375073314,3.601070404
3429.097849,755.867786,-0.370201081,3.600762844
3434.10107,760.871007,-0.366050631,3.601070404
3439.106358,765.8762948,-0.361539274,3.601070404
3444.106576,770.8765134,-0.357388854,3.601070404
3449.111764,775.8817011,-0.352877498,3.601070404
3454.118042,780.8879787,-0.348727047,3.600762844
3459.123679,785.8936164,-0.344576627,3.601070404
3464.127626,790.8975634,-0.34060663,3.601378202
3469.127771,795.8977081,-0.336636633,3.601378202
3474.133966,800.9039033,-0.332666665,3.601070404
3479.140244,805.9101812,-0.328877121,3.601070404
3484.145515,810.9154521,-0.324726701,3.601070404
3489.152765,815.9227016,-0.320937157,3.601070404
3494.160967,820.9309036,-0.317689002,3.601070404
3499.162273,825.9322094,-0.313899457,3.601070404
3504.171588,830.9415254,-0.310290366,3.601070404
3509.17879,835.9487268,-0.306681305,3.601070404
3514.185132,840.9550691,-0.303252667,3.601378202
3519.189262,845.9591993,-0.299824059,3.601378202
3524.195536,850.9654726,-0.296575874,3.601070404
3529.201776,855.9717128,-0.293327719,3.601070404
3534.208015,860.9779514,-0.290079534,3.601378202
3539.213326,865.9832631,-0.286831379,3.601070404
3544.218485,870.9884223,-0.283763647,3.601070404
3549.221774,875.9917107,-0.280695945,3.601070404
3554.22522,880.9951572,-0.277628213,3.601070404
3559.231292,886.0012292,-0.274921417,3.601070404
3564.236518,891.0064546,-0.271853685,3.601070404
3569.24472,896.0146577,-0.268785983,3.601070404
3574.250047,901.019984,-0.265898734,3.601070404
3579.255259,906.025196,-0.263372362,3.601070404
3584.260547,911.0304842,-0.260485113,3.601070404
3589.265561,916.0354987,-0.257778287,3.601070404
3594.271085,921.0410221,-0.254891038,3.601070404
3599.27431,926.0442465,-0.252364665,3.601070404
3604.280743,931.0506795,-0.249838322,3.601070404
3609.288943,936.05888,-0.247311965,3.601070404
3614.292971,941.0629082,-0.244785622,3.601070404
3619.302279,946.0722157,-0.242259264,3.601070404
3624.310586,951.0805228,-0.239913359,3.601070404
3629.31554,956.0854764,-0.237567455,3.601070404
3634.321019,961.0909563,-0.235041112,3.601070404
3639.327237,966.0971738,-0.232695207,3.601070404
3644.332604,971.1025409,-0.230529755,3.601070404
3649.340994,976.1109311,-0.228364319,3.601070404
3654.34602,981.1159568,-0.226198867,3.601070404
3659.353309,986.1232467,-0.223852962,3.601378202
3664.35351,991.1234465,-0.221687511,3.600762844
3669.36078,996.1307165,-0.21988298,3.601070404
3674.36709,1001.137028,-0.217537075,3.601070404
3679.376272,1006.146209,-0.215552092,3.601070404
3684.382617,1011.152554,-0.21338664,3.600762844
3689.382834,1016.152771,-0.211582094,3.601070404
3694.383021,1021.152958,-0.209416658,3.601070404
3699.388328,1026.158265,-0.207612112,3.601070404
3704.389548,1031.159485,-0.205807582,3.601070404
3709.390818,1036.160755,-0.20364213,3.600762844
3714.397087,1041.167024,-0.201837584,3.601070404
3719.398269,1046.168207,-0.200213507,3.601070404
3724.39952,1051.169457,-0.198048055,3.601070404
3729.404721,1056.174658,-0.196604431,3.600762844
3734.41002,1061.179957,-0.194799885,3.601070404
3739.419261,1066.189198,-0.193175808,3.601378202
3744.428518,1071.198456,-0.191371262,3.601070404
3749.429762,1076.199699,-0.189747185,3.601378202
3754.436017,1081.205953,-0.188123092,3.601070404
3759.441399,1086.211336,-0.186318561,3.601070404
3764.450495,1091.220432,-0.184694469,3.601070404
3769.457752,1096.227689,-0.183070391,3.601070404
3774.463055,1101.232992,-0.181626752,3.600762844
3779.467045,1106.236982,-0.180002674,3.601070404
3784.476555,1111.246492,-0.178559035,3.601070404
3789.482801,1116.252738,-0.176934958,3.601070404
3794.492012,1121.26195,-0.175491318,3.601070404
3799.492382,1126.262319,-0.174047694,3.601070404
3804.496543,1131.266479,-0.172423601,3.600762844
3809.49878,1136.268718,-0.17116043,3.601378202
3814.50401,1141.273947,-0.16971679,3.601070404
3819.507406,1146.277343,-0.168273166,3.600762844
3824.513634,1151.283571,-0.167009994,3.601070404
3829.522715,1156.292652,-0.165566355,3.601070404
3834.526015,1161.295952,-0.164303184,3.601070404
3839.533222,1166.303159,-0.162859544,3.601070404
3844.541486,1171.311423,-0.161776826,3.601070404
3849.544758,1176.314694,-0.160333201,3.601378202
3854.550125,1181.320063,-0.159070015,3.600762844
3859.558579,1186.328516,-0.157806844,3.601070404
3864.563511,1191.333447,-0.156543657,3.601070404
3869.56776,1196.337697,-0.155280486,3.601070404
3874.571957,1201.341894,-0.154017314,3.601070404
3879.574237,1206.344174,-0.152934581,3.601070404
3884.581503,1211.35144,-0.15167141,3.601070404
3889.588847,1216.358784,-0.150769144,3.601378202
3894.595012,1221.364949,-0.149505958,3.601070404
3899.599279,1226.369216,-0.14842324,3.601070404
3904.60851,1231.378447,-0.147340521,3.601378202
3909.615801,1236.385738,-0.146257788,3.601378202
3914.622213,1241.39215,-0.14517507,3.601070404
3919.623227,1246.393164,-0.143911883,3.601070404
3924.627614,1251.397551,-0.142829165,3.601070404
3929.628767,1256.398704,-0.141746446,3.601070404
3934.635118,1261.405056,-0.140663713,3.600762844
3939.637264,1266.407201,-0.139761448,3.601070404
3944.643512,1271.413449,-0.138859183,3.601378202
3949.648764,1276.418701,-0.137776464,3.601070404
3954.656051,1281.425988,-0.136874184,3.601070404
3959.661313,1286.43125,-0.135791466,3.601070404
3964.668508,1291.438444,-0.1348892,3.601378202
3969.673769,1296.443706,-0.13398692,3.601070404
3974.676992,1301.446929,-0.132904202,3.601070404
3979.682256,1306.452193,-0.132001936,3.601070404
3984.691507,1311.461444,-0.131099671,3.601070404
3989.697788,1316.467725,-0.130016938,3.601070404
3994.701668,1321.471606,-0.129295126,3.601070404
3999.70929,1326.479227,-0.12839286,3.600762844
4004.711553,1331.48149,-0.12749058,3.601070404
4009.719897,1336.489834,-0.126588315,3.600762844
4014.724967,1341.494904,-0.125686049,3.601070404
4019.729248,1346.499184,-0.12496423,3.601378202
4024.732534,1351.502471,-0.124242418,3.600762844
4029.740736,1356.510672,-0.123340145,3.601378202
4034.745998,1361.515935,-0.122257426,3.601070404
4039.750254,1366.520191,-0.12171606,3.601378202
4044.758508,1371.528445,-0.120813794,3.601070404
4049.765857,1376.535795,-0.119911522,3.601378202
4054.77201,1381.541947,-0.119189709,3.601070404
4059.778281,1386.548218,-0.11846789,3.601378202
4064.78761,1391.557547,-0.117565624,3.601070404
4069.788808,1396.558745,-0.117024258,3.601378202
4074.79715,1401.567087,-0.115941539,3.601070404
4079.806357,1406.576294,-0.115400173,3.601378202
